date,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
193011,0.0018,0.0533,-0.004,-0.0374,-0.0036,-0.0349,-0.0327,-0.0876,0.0278,-0.0311,-0.0842,-0.0475
193012,-0.046200000000000005,-0.012700000000000001,-0.0998,-0.1252,-0.047400000000000005,-0.1061,-0.0379,-0.0368,-0.1345,-0.0692,-0.1252,-0.0843
193101,0.0538,0.0802,0.0471,0.058600000000000006,0.011899999999999999,0.052000000000000005,0.0479,0.056100000000000004,0.07200000000000001,0.0824,0.1839,0.1119
193102,0.0681,0.17420000000000002,0.1353,0.059699999999999996,0.1169,0.2361,0.059500000000000004,0.1531,0.14800000000000002,0.07830000000000001,0.1731,0.0396
193103,-0.0171,-0.0382,-0.0729,-0.14550000000000002,-0.0631,-0.0791,-0.0361,-0.0286,-0.0335,0.0179,-0.0858,-0.095
193104,-0.053200000000000004,-0.0788,-0.1495,-0.1378,-0.1073,-0.1423,-0.0425,-0.0904,-0.0483,-0.0362,-0.1577,-0.09150000000000001
193105,-0.11050000000000001,-0.16329999999999997,-0.18710000000000002,-0.1216,-0.1174,-0.12380000000000001,-0.0894,-0.11170000000000001,-0.032400000000000005,-0.1036,-0.18489999999999998,-0.1724
193106,0.10779999999999999,0.14650000000000002,0.1757,0.1743,0.1684,0.19190000000000002,0.1032,0.1093,0.0788,0.09720000000000001,0.2377,0.154
193107,-0.0382,-0.0211,-0.1265,-0.0364,-0.0526,-0.10650000000000001,-0.0487,-0.0541,-0.015500000000000002,0.026099999999999998,-0.0884,-0.1014
193108,-0.0062,-0.028999999999999998,-0.0036,0.09480000000000001,0.0091,0.0355,0.008199999999999999,0.0,0.030600000000000002,0.0039000000000000003,0.0038,-0.05
193109,-0.2497,-0.3486,-0.2897,-0.3053,-0.3179,-0.34700000000000003,-0.217,-0.29600000000000004,-0.304,-0.2959,-0.4025,-0.2361
193110,0.0695,0.1297,0.0556,0.1503,0.0762,0.1168,0.0434,0.1048,0.1413,0.1127,0.1202,0.0025
193111,-0.0441,-0.037200000000000004,-0.0959,-0.0873,-0.056600000000000004,-0.1452,-0.06860000000000001,-0.0481,-0.0962,-0.028300000000000002,-0.1118,-0.2082
193112,-0.0976,-0.08789999999999999,-0.2002,-0.18960000000000002,-0.0677,-0.1377,-0.08,-0.1325,-0.1543,-0.040999999999999995,-0.2116,-0.1497
193201,0.0203,-0.069,0.0181,-0.0487,-0.0435,-0.1273,-0.0404,-0.0253,0.0099,-0.026600000000000002,0.0375,0.0799
193202,0.0562,0.0202,0.045,0.08720000000000001,0.0734,0.0771,0.11630000000000001,0.0708,0.0408,0.02,0.1361,-0.0337
193203,-0.062000000000000006,-0.222,-0.1464,-0.0113,-0.12869999999999998,-0.1606,-0.10130000000000002,-0.10400000000000001,-0.08650000000000001,-0.065,-0.15410000000000001,-0.1643
193204,-0.1153,-0.2952,-0.2065,-0.1426,-0.2777,-0.2252,-0.12390000000000001,-0.1565,-0.15410000000000001,-0.1977,-0.18910000000000002,-0.2306
193205,-0.21120000000000003,-0.18789999999999998,-0.21309999999999998,-0.0529,-0.1291,-0.30219999999999997,-0.1081,-0.2729,-0.2937,-0.34770000000000006,-0.3044,-0.30710000000000004
193206,0.010700000000000001,-0.0781,0.0124,0.0596,-0.0802,0.07940000000000001,-0.0971,0.0146,-0.0042,0.10869999999999999,0.0611,-0.0361
193207,0.2477,0.4498,0.467,0.3393,0.30350000000000005,0.49479999999999996,0.167,0.2942,0.2715,0.2921,0.5205,0.5700000000000001
193208,0.2285,0.45439999999999997,0.5226,0.1954,0.33159999999999995,0.4827,0.2817,0.4355,0.3309,0.3614,0.5947,0.5855
193209,-0.0096,0.0852,-0.0562,-0.10400000000000001,0.04730000000000001,-0.061,0.0031,-0.04650000000000001,0.03,-0.1193,-0.0698,-0.034100000000000005
193210,-0.1142,-0.24760000000000001,-0.1594,-0.0376,-0.147,-0.20629999999999998,-0.08130000000000001,-0.10830000000000001,-0.1268,-0.1856,-0.17170000000000002,-0.18230000000000002
193211,-0.0719,-0.029300000000000003,-0.13970000000000002,-0.045599999999999995,-0.0246,-0.0885,-0.0113,-0.0362,-0.055999999999999994,0.053200000000000004,-0.0339,-0.079
193212,0.0378,0.0433,-0.0045000000000000005,0.0012,0.10740000000000001,0.0671,0.0368,0.09150000000000001,0.0488,0.0678,0.0886,0.0376
193301,0.0463,0.0091,0.0472,-0.029300000000000003,0.0168,0.0058,0.0031,-0.044000000000000004,-0.0234,-0.011399999999999999,0.0151,0.1066
193302,-0.0906,-0.2466,-0.17420000000000002,-0.1334,-0.17260000000000003,-0.2129,-0.07769999999999999,-0.1991,-0.1813,-0.10960000000000002,-0.20149999999999998,-0.15410000000000001
193303,0.1033,0.09150000000000001,0.1371,0.0379,0.0633,0.0802,-0.062000000000000006,-0.1305,0.085,-0.032100000000000004,-0.0692,0.0643
193304,0.34240000000000004,0.7979,0.6149,0.3936,0.4865,0.5655,0.1322,0.2569,0.42450000000000004,0.3714,0.4282,0.2815
193305,0.1268,0.26030000000000003,0.25780000000000003,0.1748,0.2602,0.1981,0.17370000000000002,0.193,0.1728,0.2366,0.26230000000000003,0.3293
193306,0.1043,0.2079,0.1291,0.1218,0.1063,0.1139,0.105,0.1559,0.1592,0.1039,0.1856,0.13570000000000002
193307,-0.06620000000000001,-0.0706,-0.1218,-0.12050000000000001,-0.0949,-0.11480000000000001,-0.04360000000000001,-0.1349,-0.13460000000000003,-0.1911,-0.1247,-0.052000000000000005
193308,0.0987,0.20940000000000003,0.14400000000000002,0.1908,0.1923,0.133,0.0453,-0.0124,0.0712,-0.0042,0.09230000000000001,0.1586
193309,-0.07490000000000001,-0.15410000000000001,-0.11080000000000001,-0.0269,-0.0825,-0.1841,-0.037000000000000005,-0.19760000000000003,-0.08789999999999999,-0.0134,-0.17070000000000002,-0.1629
193310,-0.09119999999999999,-0.10060000000000001,-0.1001,-0.048499999999999995,-0.0467,-0.1011,-0.0718,-0.0752,-0.0784,-0.060300000000000006,-0.129,-0.111
193311,0.0521,0.2548,0.12050000000000001,0.1471,0.1443,0.1333,0.0563,-0.0244,0.14470000000000002,0.0945,0.065,0.051500000000000004
193312,-0.0342,0.1045,0.044500000000000005,-0.0121,0.0504,0.0095,-0.038,0.0106,0.0449,-0.1178,0.0351,0.0496
193401,0.10060000000000001,0.1322,0.1466,0.08720000000000001,0.0513,0.16949999999999998,0.059699999999999996,0.2054,0.1743,0.1679,0.24100000000000002,0.17579999999999998
193402,-0.0504,-0.0207,-0.0335,-0.0339,-0.024700000000000003,-0.07400000000000001,0.0212,-0.0175,0.030699999999999998,-0.036000000000000004,-0.018000000000000002,-0.0192
193403,0.0117,-0.003,-0.010400000000000001,-0.013300000000000001,-0.018000000000000002,0.0421,0.0126,-0.0181,0.024,-0.0064,0.006,0.0086
193404,0.0308,-0.06849999999999999,-0.022400000000000003,-0.0199,-0.027700000000000002,-0.037200000000000004,-0.0125,-0.0376,-0.0124,0.08,-0.0103,-0.0173
193405,-0.029900000000000003,-0.1282,-0.1135,-0.046200000000000005,-0.0676,-0.08140000000000001,-0.043,-0.0779,-0.0797,-0.0034000000000000002,-0.0834,-0.07200000000000001
193406,0.0386,-0.0275,0.0386,0.012,0.0484,0.0275,0.012700000000000001,0.0432,0.0242,0.0203,0.0507,0.027000000000000003
193407,-0.0512,-0.1384,-0.147,-0.0974,-0.0519,-0.139,-0.0435,-0.17260000000000003,-0.0836,-0.019,-0.1487,-0.1811
193408,0.042300000000000004,0.10890000000000001,0.08,0.0611,0.0631,0.0737,0.0256,0.0203,0.0471,-0.030699999999999998,0.056600000000000004,0.0426
193409,0.0025,0.0068000000000000005,-0.0191,-0.0232,0.0032,-0.005699999999999999,0.0179,0.0161,0.0256,0.008199999999999999,-0.0227,0.0015
193410,0.0061,-0.0209,-0.0111,-0.0468,0.0122,-0.0226,-0.0144,-0.076,0.016200000000000003,-0.0070999999999999995,0.019,-0.0322
193411,0.0851,0.17670000000000002,0.1459,0.0702,0.0898,0.15080000000000002,-0.0173,-0.0029,0.09699999999999999,0.0406,0.0868,0.0489
193412,-0.0094,0.0356,0.0366,0.0068000000000000005,-0.0017000000000000001,0.041600000000000005,-0.006,-0.0864,-0.010400000000000001,0.0061,0.0144,-0.0055000000000000005
193501,-0.013999999999999999,-0.0884,-0.0317,-0.0437,-0.0085,0.0125,-0.0046,-0.0317,-0.0538,-0.0086,-0.050300000000000004,-0.0718
193502,0.016,-0.035,-0.029500000000000002,-0.0338,0.0092,-0.011899999999999999,0.010400000000000001,-0.1219,-0.006600000000000001,0.043,-0.0179,-0.0555
193503,-0.0487,-0.0582,-0.0535,-0.0382,-0.036000000000000004,-0.0496,-0.0072,0.1236,-0.04360000000000001,-0.031400000000000004,-0.0172,-0.06480000000000001
193504,0.0599,0.0572,0.09970000000000001,0.1549,0.0827,0.09150000000000001,0.0913,0.1115,0.0692,0.0318,0.063,0.095
193505,0.0108,0.0292,0.0143,0.035,0.024300000000000002,0.03,0.08380000000000001,0.1377,0.0255,-0.0408,0.0576,0.0337
193506,0.055099999999999996,0.0978,0.0693,0.015,0.0584,0.08810000000000001,0.053200000000000004,0.0913,0.0626,0.0408,0.0736,0.0608
193507,0.031400000000000004,0.19090000000000001,0.1342,0.0014000000000000002,0.051,0.11570000000000001,0.05740000000000001,0.09230000000000001,0.0751,0.032,0.0806,0.0815
193508,-0.015700000000000002,0.0898,0.0234,-0.019,0.0441,0.0382,0.04070000000000001,0.0722,0.030699999999999998,0.0025,0.056600000000000004,0.015700000000000002
193509,0.0169,0.111,0.032100000000000004,-0.0334,0.0613,0.0797,0.042699999999999995,-0.0204,-0.0058,0.011000000000000001,-0.0182,0.0128
193510,0.0449,0.13640000000000002,0.0743,0.1354,0.0338,0.0928,0.0311,0.1416,0.0122,0.059800000000000006,0.08,0.0074
193511,0.010900000000000002,0.0342,0.0587,0.0279,0.0163,0.075,0.09720000000000001,0.0083,0.028999999999999998,0.0174,0.127,0.134
193512,0.021,0.057999999999999996,0.0467,0.14070000000000002,0.014199999999999999,0.043899999999999995,-0.0014000000000000002,0.0563,-0.0103,0.0235,0.054400000000000004,0.0385
193601,0.032400000000000005,0.038900000000000004,0.0587,0.1411,0.047599999999999996,0.0734,0.0417,0.12539999999999998,-0.0281,0.0346,0.0658,0.1438
193602,0.006,0.0374,0.0714,0.0122,0.0236,0.0013000000000000002,0.06570000000000001,-0.066,0.0098,0.0346,-0.0083,0.04
193603,-0.0209,0.1018,0.024700000000000003,0.0166,0.0267,-0.0092,-0.034300000000000004,0.006500000000000001,0.0115,0.0351,-0.022799999999999997,-0.0332
193604,-0.0446,-0.1015,-0.0999,-0.10220000000000001,-0.0678,-0.0891,-0.0563,-0.0835,-0.0525,-0.092,-0.0761,-0.0738
193605,0.0497,0.0405,0.0645,-0.0059,0.0545,0.055700000000000006,0.0646,0.0953,0.06730000000000001,0.048,0.1302,0.056900000000000006
193606,0.0232,0.0687,0.0002,0.0173,0.0404,0.006,0.024300000000000002,0.0362,0.0529,0.0128,0.0373,0.0116
193607,0.0296,0.049100000000000005,0.0737,0.047400000000000005,0.0816,0.1298,0.0244,0.1159,0.064,0.0466,0.07150000000000001,0.10490000000000001
193608,0.0084,-0.0028000000000000004,0.0301,-0.0068000000000000005,-0.011200000000000002,0.030299999999999997,0.0176,-0.0102,0.025,-0.0148,0.0021,0.024100000000000003
193609,-0.0067,0.0326,0.0188,0.0105,0.0191,-0.0092,0.0031,-0.020499999999999997,0.027400000000000004,0.0077,0.023100000000000002,0.0034000000000000002
193610,0.0337,0.050800000000000005,0.0821,0.1223,0.0626,0.0637,0.0509,0.057300000000000004,0.1127,0.0378,0.054900000000000004,0.0891
193611,0.045,-0.014499999999999999,0.0592,0.0148,0.0453,0.0553,0.038700000000000005,-0.028399999999999998,0.10980000000000001,0.0337,0.059699999999999996,-0.0129
193612,-0.0147,-0.0728,0.0353,0.0909,-0.015,0.0326,-0.0042,-0.0163,-0.0817,-0.0206,-0.027200000000000002,-0.0073
193701,0.025099999999999997,0.0727,0.0514,0.024100000000000003,0.0276,0.1024,-0.0085,0.026099999999999998,0.0008,0.0347,0.0048,0.0126
193702,0.0089,-0.0051,0.0429,0.013500000000000002,-0.0089,-0.015600000000000001,-0.030600000000000002,-0.0421,0.0301,-0.0373,-0.0039000000000000003,0.0646
193703,-0.0101,-0.041299999999999996,0.027400000000000004,0.0352,-0.0202,-0.047400000000000005,-0.021,-0.0632,-0.0268,-0.050300000000000004,-0.0364,0.0458
193704,-0.0639,-0.0791,-0.1124,-0.053099999999999994,-0.0408,-0.0779,-0.0525,-0.0748,-0.0726,-0.0332,-0.0688,-0.0684
193705,-0.0045000000000000005,-0.0199,0.010900000000000002,-0.0022,0.0169,-0.005600000000000001,0.015300000000000001,-0.053,-0.0455,0.0168,-0.032799999999999996,-0.0334
193706,-0.0326,-0.1077,-0.0366,-0.0268,-0.0316,-0.0181,0.014199999999999999,-0.0527,-0.0159,-0.041299999999999996,-0.0501,-0.10130000000000002
193707,0.0507,0.1323,0.1073,0.0842,0.0542,0.1027,0.0327,0.1933,0.1034,0.0414,0.1625,0.063
193708,-0.0248,-0.023799999999999998,-0.0475,-0.0659,-0.030299999999999997,-0.0581,-0.025400000000000002,-0.102,-0.042699999999999995,0.011000000000000001,-0.15080000000000002,-0.059699999999999996
193709,-0.09140000000000001,-0.1268,-0.204,-0.13140000000000002,-0.09609999999999999,-0.1545,-0.021,-0.1176,-0.1414,-0.10800000000000001,-0.1464,-0.1636
193710,-0.0706,-0.12890000000000001,-0.1464,-0.0696,-0.11380000000000001,-0.077,-0.0536,-0.048,-0.0693,-0.0355,-0.0836,-0.1048
193711,-0.0588,-0.15630000000000002,-0.0922,-0.11560000000000001,-0.09380000000000001,-0.0376,-0.0359,0.0296,-0.1442,-0.0513,-0.0725,-0.0663
193712,-0.0232,-0.16329999999999997,-0.0346,-0.0125,0.004,-0.0357,-0.015500000000000002,-0.1073,-0.0675,-0.024100000000000003,-0.0732,-0.0669
193801,0.028399999999999998,0.11050000000000001,-0.013500000000000002,0.0048,-0.01,-0.027400000000000004,-0.024300000000000002,-0.0572,0.0599,0.0351,-0.0028000000000000004,0.0074
193802,0.0354,0.0348,0.0877,0.09480000000000001,0.0739,0.053899999999999997,-0.0232,0.0363,0.09519999999999999,0.0862,0.067,0.0432
193803,-0.15990000000000001,-0.2735,-0.2741,-0.255,-0.2231,-0.2896,-0.17670000000000002,-0.1966,-0.22399999999999998,-0.1454,-0.2554,-0.3171
193804,0.12369999999999999,0.1485,0.1754,0.1631,0.08230000000000001,0.16,0.13470000000000001,0.1478,0.1634,0.1182,0.1672,0.1385
193805,-0.0025,-0.0701,-0.08539999999999999,-0.0591,-0.0327,-0.0316,0.0083,0.0215,-0.039,0.017,-0.051500000000000004,-0.0348
193806,0.13240000000000002,0.3603,0.35009999999999997,0.22030000000000002,0.2761,0.2904,0.1257,0.16949999999999998,0.24100000000000002,0.1009,0.2663,0.2452
193807,0.06620000000000001,0.19890000000000002,0.0693,0.0735,0.0629,0.061,0.0128,0.0067,0.0907,0.057999999999999996,0.08869999999999999,0.1039
193808,-0.0403,0.059800000000000006,-0.031200000000000002,-0.0885,0.0022,-0.0083,0.0028000000000000004,-0.0553,-0.0242,0.0036,-0.0409,-0.0363
193809,0.005200000000000001,0.0069,0.0128,0.0083,0.025,0.0146,0.0092,0.0125,0.0006,0.0,0.0004,-0.0163
193810,0.051500000000000004,0.0649,0.1213,-0.0141,0.0717,0.1112,0.0356,0.2109,0.0819,0.0562,0.09480000000000001,0.1159
193811,-0.025,-0.0121,-0.0183,-0.0016,-0.0062,-0.0497,0.006500000000000001,-0.0702,-0.0043,0.0143,-0.0148,-0.0221
193812,0.0278,0.0213,0.057,0.049400000000000006,0.0521,0.0304,0.0258,0.0395,0.0092,0.0086,-0.0075,0.0815
193901,-0.0192,-0.0834,-0.11140000000000001,-0.0631,-0.0581,-0.07780000000000001,0.0181,0.0121,-0.031400000000000004,-0.0096,-0.060599999999999994,-0.09519999999999999
193902,0.024700000000000003,0.071,0.04,-0.0118,0.0111,0.0346,0.0353,0.08789999999999999,0.0621,0.0373,0.042300000000000004,0.04820000000000001
193903,-0.057800000000000004,-0.1764,-0.193,-0.0835,-0.0764,-0.1702,-0.023100000000000002,-0.1366,-0.09609999999999999,-0.04360000000000001,-0.1202,-0.16030000000000003
193904,0.006,0.0072,-0.019,-0.0106,-0.013300000000000001,-0.011399999999999999,0.0275,0.030299999999999997,-0.0013000000000000002,0.01,-0.0336,-0.0128
193905,0.054900000000000004,0.0792,0.0892,0.0258,0.062000000000000006,0.07150000000000001,0.0556,0.066,0.114,0.055,0.08800000000000001,0.07780000000000001
193906,-0.0206,-0.0678,-0.08710000000000001,-0.0596,-0.0233,-0.08800000000000001,-0.0384,-0.0355,-0.0271,0.0108,-0.053700000000000005,-0.0825
193907,0.06230000000000001,0.17579999999999998,0.1438,0.029500000000000002,0.1008,0.15380000000000002,0.0651,0.1272,0.08720000000000001,0.0308,0.1112,0.1247
193908,-0.0739,-0.0696,-0.09119999999999999,-0.0391,-0.0268,-0.091,-0.04190000000000001,-0.0604,-0.0736,-0.0546,-0.0932,-0.09970000000000001
193909,0.0478,0.2373,0.3239,0.2557,0.1569,0.16,0.0236,0.036000000000000004,0.016,0.0706,0.12369999999999999,0.2999
193910,0.0326,-0.013999999999999999,-0.023100000000000002,-0.0393,-0.0242,-0.0181,0.0305,0.0212,0.057800000000000004,0.0022,-0.0013000000000000002,-0.02
193911,-0.0047,-0.0296,-0.07730000000000001,-0.061900000000000004,-0.024,-0.0339,0.0097,-0.015,-0.0234,0.0122,-0.0047,-0.0639
193912,0.0318,0.0388,0.0348,-0.0009,0.046,0.0392,0.028900000000000002,0.029500000000000002,0.0305,0.037700000000000004,-0.0187,0.023
194001,0.0169,-0.0383,-0.062400000000000004,-0.0219,-0.0196,-0.042699999999999995,-0.0012,-0.0005,-0.0095,-0.0179,0.0036,-0.0363
194002,0.0094,0.0206,0.0232,0.0096,0.0253,0.004,0.010400000000000001,-0.0125,0.025099999999999997,0.0149,0.0034000000000000002,0.0102
194003,0.0166,0.0378,0.011399999999999999,0.0172,0.0212,0.0339,0.0116,0.0175,0.031000000000000003,0.0191,0.0258,0.026600000000000002
194004,0.0175,-0.0054,0.0084,0.0017000000000000001,0.0085,-0.023799999999999998,0.0033000000000000004,-0.0134,-0.0013000000000000002,-0.0031,-0.008,-0.0072
194005,-0.2095,-0.2619,-0.23760000000000003,-0.2466,-0.19579999999999997,-0.2122,-0.1413,-0.20010000000000003,-0.2447,-0.2127,-0.26489999999999997,-0.2341
194006,0.054000000000000006,0.0868,0.034,0.056900000000000006,0.0464,0.0447,0.0876,0.1747,0.09029999999999999,0.0493,0.057699999999999994,0.092
194007,-0.0002,0.0592,0.049800000000000004,0.032,0.0315,0.056799999999999996,0.0197,0.0008,0.043899999999999995,-0.005200000000000001,0.0471,0.030299999999999997
194008,0.0134,0.0753,0.032100000000000004,0.0143,0.0179,0.0273,-0.0036,-0.0105,0.028999999999999998,-0.0229,0.0242,0.0301
194009,0.0253,0.0317,0.046200000000000005,-0.0227,0.0335,0.0443,0.0167,-0.0219,0.0333,0.046200000000000005,-0.0045000000000000005,0.0323
