date,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
194007,0.017,0.0359,0.055099999999999996,0.0298,0.0147,0.0524,0.0197,-0.0244,0.054000000000000006,0.015,0.037200000000000004,0.0406
194008,0.0148,0.0464,0.028900000000000002,0.005,0.0279,0.060599999999999994,0.0209,-0.0192,0.028399999999999998,-0.0097,0.0085,0.003
194009,0.0201,0.0714,0.055700000000000006,0.0309,0.038700000000000005,0.0311,0.0124,-0.020800000000000003,0.039700000000000006,0.0444,0.0618,0.0115
194010,0.0209,0.08130000000000001,0.0805,0.0358,0.0054,0.0678,0.0593,0.1034,0.0073,-0.0018,0.0613,0.0269
194011,0.0079,0.0207,0.001,0.0316,-0.0007000000000000001,-0.0332,0.0023,-0.17170000000000002,0.0242,-0.0051,-0.0379,-0.010400000000000001
194012,-0.0196,-0.0085,-0.0021,-0.0212,-0.0036,0.0061,-0.024300000000000002,-0.0229,-0.032799999999999996,-0.0068000000000000005,-0.003,-0.061200000000000004
194101,0.0097,-0.049100000000000005,-0.0579,-0.0412,-0.0209,-0.0034000000000000002,-0.0009,-0.025,0.0034999999999999996,0.034300000000000004,0.0129,0.10710000000000001
194102,-0.013700000000000002,-0.0285,-0.023799999999999998,-0.0179,-0.0206,0.0045000000000000005,0.0045000000000000005,0.0024,-0.041100000000000005,-0.0335,-0.0191,-0.0138
194103,0.0209,-0.0074,0.0,0.0347,0.0031,0.0315,-0.0067,-0.07769999999999999,0.0193,0.0029,0.0227,0.04360000000000001
194104,-0.06230000000000001,-0.08380000000000001,-0.0675,0.0125,-0.0464,-0.0649,-0.046900000000000004,-0.12789999999999999,-0.0499,-0.0587,-0.0917,-0.0318
194105,0.0027,0.0088,0.0216,0.0674,0.0213,-0.0017000000000000001,-0.0078000000000000005,-0.048600000000000004,0.0051,0.032799999999999996,-0.011899999999999999,-0.0087
194106,0.0629,0.0704,0.0716,0.076,0.0676,0.07730000000000001,0.0068000000000000005,0.0649,0.09119999999999999,0.0442,0.0422,0.0381
194107,0.13,0.142,0.1069,0.1559,0.105,0.06910000000000001,0.1273,0.0934,0.1317,0.1265,0.1304,0.1898
194108,0.0087,-0.0269,-0.0168,-0.023100000000000002,0.0087,-0.016200000000000003,0.0054,-0.0232,0.026000000000000002,0.0044,-0.016200000000000003,-0.0196
194109,0.0059,-0.028900000000000002,-0.032400000000000005,-0.0183,-0.0011,0.0019,-0.0276,-0.0392,-0.013600000000000001,0.0256,-0.0123,-0.0446
194110,-0.053700000000000005,-0.0802,-0.0678,0.0002,-0.0687,-0.0771,-0.0512,-0.1358,-0.0647,-0.024900000000000002,-0.059800000000000006,-0.0651
194111,-0.025,-0.0538,-0.0308,-0.026400000000000003,-0.0059,-0.0177,-0.075,-0.1178,-0.0446,0.0003,-0.0187,-0.0403
194112,-0.0707,-0.08230000000000001,-0.0492,-0.1331,-0.0571,-0.07400000000000001,-0.0564,-0.1177,-0.1293,-0.0408,-0.095,-0.11960000000000001
194201,0.10220000000000001,0.14470000000000002,0.0667,0.09910000000000001,0.08720000000000001,0.0942,-0.04650000000000001,0.17670000000000002,0.0702,0.029500000000000002,0.2339,0.42979999999999996
194202,-0.027200000000000002,-0.0036,-0.0009,-0.029500000000000002,-0.0305,-0.0106,-0.0741,-0.0255,-0.013500000000000002,-0.0542,-0.0268,-0.0278
194203,-0.0647,-0.0069,-0.0346,-0.0562,-0.0553,0.008,-0.051500000000000004,-0.1186,-0.0454,-0.044800000000000006,-0.0743,-0.09640000000000001
194204,-0.048499999999999995,-0.0363,-0.0571,-0.0417,-0.0518,-0.053,-0.014199999999999999,-0.05740000000000001,-0.059699999999999996,-0.0316,0.0067,-0.0279
194205,0.0463,0.004,0.008,0.023,0.0239,0.061900000000000004,0.12210000000000001,0.0683,0.062400000000000004,0.0766,0.0319,0.0106
194206,0.0363,0.0128,0.0159,0.045700000000000005,0.049400000000000006,0.0336,0.0138,0.0003,0.0177,0.0464,0.0337,0.017
194207,0.042699999999999995,0.04820000000000001,0.0365,0.050199999999999995,0.022000000000000002,0.0545,0.041299999999999996,0.0012,0.0543,0.0246,0.055099999999999996,0.0771
194208,0.0177,0.04070000000000001,0.0235,0.048600000000000004,0.0043,0.0193,0.0219,0.0211,0.0102,0.0302,0.023700000000000002,0.0653
194209,0.030299999999999997,0.045899999999999996,0.0309,0.0712,0.0442,0.0458,0.0732,0.1069,0.0174,0.0204,0.042300000000000004,0.10130000000000002
194210,0.0748,0.1208,0.0987,0.08960000000000001,0.0928,0.11449999999999999,0.1671,0.2324,0.0552,0.048,0.11900000000000001,0.11810000000000001
194211,0.0088,-0.042,-0.0379,0.0008,0.013999999999999999,0.005,0.0483,-0.0478,0.0351,0.0168,-0.0079,-0.044500000000000005
194212,0.0346,0.034300000000000004,0.0382,0.050499999999999996,0.0368,0.092,0.0488,0.05,0.0034999999999999996,0.0954,0.0384,0.009300000000000001
194301,0.1475,0.17559999999999998,0.132,0.1374,0.1417,0.0922,0.1003,0.36710000000000004,0.1572,0.060700000000000004,0.3329,0.24350000000000002
194302,0.0821,0.1509,0.1038,0.0929,0.0959,0.0747,0.08220000000000001,0.2348,0.08140000000000001,0.060599999999999994,0.1702,0.3006
194303,0.09820000000000001,0.1533,0.1066,0.1509,0.0654,0.1109,0.0609,0.024100000000000003,0.13699999999999998,0.11960000000000001,0.0934,0.12810000000000002
194304,0.0447,0.0346,-0.0048,0.0403,0.0070999999999999995,0.0263,0.08130000000000001,0.1168,0.0719,0.0501,0.0398,0.06620000000000001
194305,0.0733,0.0953,0.0659,0.0661,0.08140000000000001,0.0959,0.07440000000000001,0.1796,0.0894,0.0489,0.1127,0.11
194306,0.0298,0.0204,0.0036,-0.0148,0.0352,0.0342,0.010700000000000001,0.0098,0.062400000000000004,0.0049,0.0036,-0.0347
194307,-0.0492,-0.1059,-0.0799,-0.0438,-0.07769999999999999,-0.08869999999999999,-0.031000000000000003,-0.0592,-0.0067,-0.027999999999999997,-0.0367,-0.08130000000000001
194308,0.003,0.0209,-0.0008,0.0076,0.0040999999999999995,0.0092,-0.0095,-0.0113,0.0203,-0.0101,-0.0159,-0.0023
194309,0.038900000000000004,0.020800000000000003,0.0268,0.0388,0.025099999999999997,0.04650000000000001,0.058499999999999996,0.056600000000000004,0.0596,0.0386,0.020800000000000003,0.0344
194310,0.0202,-0.0151,0.0027,-0.021,-0.0131,-0.0166,0.053,0.0006,-0.0181,-0.0005,0.0091,-0.0221
194311,-0.06,-0.1164,-0.09179999999999999,-0.0833,-0.0855,-0.0934,-0.0455,-0.1174,-0.0674,-0.056799999999999996,-0.0802,-0.1133
194312,0.0974,0.1431,0.0987,0.09369999999999999,0.0821,0.12140000000000001,0.0775,0.0958,0.0796,0.059500000000000004,0.08630000000000002,0.0919
194401,0.04820000000000001,0.0499,0.0451,0.021800000000000003,0.0496,0.0535,0.044500000000000005,0.0258,0.029900000000000003,0.0252,0.027999999999999997,0.0723
194402,0.0102,0.011399999999999999,0.0122,0.0143,-0.0086,-0.012,0.0204,0.0219,0.0344,-0.023,-0.0159,0.0434
194403,0.041100000000000005,0.0555,0.029500000000000002,0.0704,0.0174,0.0435,0.028399999999999998,0.023700000000000002,0.0564,0.058600000000000006,0.0322,0.051100000000000007
194404,-0.0225,-0.0319,-0.032,-0.0163,-0.0305,-0.0222,-0.0294,-0.028399999999999998,-0.0242,-0.0187,-0.027000000000000003,-0.0441
194405,0.0631,0.11560000000000001,0.0721,0.0455,0.0518,0.0694,0.0748,0.0166,0.085,0.054400000000000004,0.047,0.048600000000000004
194406,0.0706,0.23149999999999998,0.1094,0.0366,0.1001,0.1035,0.0659,0.08750000000000001,0.08070000000000001,0.0562,0.1267,0.1351
194407,-0.005600000000000001,-0.0226,-0.0177,0.009000000000000001,-0.019,-0.022400000000000003,-0.0068000000000000005,-0.0083,0.0014000000000000002,-0.0263,-0.0325,-0.016
194408,0.039,0.07940000000000001,0.032100000000000004,-0.013500000000000002,0.0316,0.0178,0.0212,0.06820000000000001,0.0265,0.0007000000000000001,0.040999999999999995,0.0116
194409,-0.0029,0.0031,0.0115,-0.0226,-0.0043,0.0024,0.0015,-0.0338,0.009000000000000001,0.015500000000000002,-0.0194,-0.0021
194410,0.0034999999999999996,-0.0279,-0.0011,0.0045000000000000005,-0.0115,-0.0002,0.0043,-0.0094,0.0354,-0.006,0.013600000000000001,-0.0059
194411,0.0269,0.0192,0.0271,0.027200000000000002,0.0006,0.0116,0.008100000000000001,-0.02,0.027400000000000004,0.0148,-0.0025,0.0431
194412,0.0335,0.0705,0.07,0.10619999999999999,0.0342,0.064,0.034100000000000005,0.028900000000000002,0.042,0.053099999999999994,0.09820000000000001,0.1399
194501,0.0433,0.065,0.0441,0.049,0.054400000000000004,0.030699999999999998,0.0313,0.0885,0.037700000000000004,0.0175,0.0475,0.0273
194502,0.0499,0.1008,0.0922,0.10220000000000001,0.06570000000000001,0.063,0.0435,0.0994,0.0901,0.06280000000000001,0.10220000000000001,0.10890000000000001
194503,-0.0431,-0.0771,-0.0655,-0.0721,-0.0527,-0.0638,-0.059699999999999996,-0.049400000000000006,-0.0356,-0.0334,-0.056900000000000006,-0.0558
194504,0.0743,0.1291,0.0891,0.06480000000000001,0.0833,0.0932,0.0659,0.1208,0.08259999999999999,0.09730000000000001,0.0589,0.10400000000000001
194505,0.0435,0.0386,0.0202,-0.0031,0.0148,0.006,0.0351,0.0239,0.049400000000000006,0.0396,0.0097,0.049100000000000005
194506,0.0435,0.0189,0.0309,0.0147,0.0232,-0.006999999999999999,0.0351,0.0895,-0.0061,-0.033100000000000004,0.0563,0.09480000000000001
194507,-0.0267,-0.0166,-0.0425,-0.031400000000000004,-0.0375,-0.0379,-0.0296,0.0192,-0.0193,-0.0209,-0.0252,-0.0649
194508,0.0724,0.0945,0.085,0.0281,0.08320000000000001,0.0898,0.035,0.0124,0.0779,0.0999,0.0487,0.0172
194509,0.05280000000000001,0.0443,0.07,0.0431,0.0681,0.0432,0.0357,0.0843,0.0768,0.0696,0.0654,0.0676
194510,0.09609999999999999,0.0116,0.046900000000000004,0.0926,0.0398,0.025400000000000002,0.0418,0.09910000000000001,0.08560000000000001,0.0762,0.08259999999999999,0.0725
194511,0.09,0.0793,0.07830000000000001,0.1232,0.0786,0.0665,0.0992,0.0803,0.1396,0.095,0.1008,0.1282
194512,0.0126,0.047,0.0255,0.0064,0.0369,0.024,0.0062,-0.0115,0.0588,0.0281,0.0492,0.005699999999999999
194601,0.08750000000000001,0.09789999999999999,0.1048,0.0315,0.0667,0.07150000000000001,0.020800000000000003,0.1492,0.0784,0.0956,0.1115,0.1155
194602,-0.0661,-0.09150000000000001,-0.0683,-0.05,-0.0543,-0.078,-0.0724,-0.057,-0.0382,-0.0433,-0.0782,-0.0737
194603,0.056799999999999996,0.025400000000000002,0.0572,0.09949999999999999,0.06420000000000001,0.0281,0.0085,0.061500000000000006,0.1202,0.15630000000000002,0.038700000000000005,0.0255
194604,0.06420000000000001,0.0193,0.0449,0.0761,0.06280000000000001,0.0197,-0.004,0.04730000000000001,0.1092,0.136,0.0316,0.033
194605,0.0418,0.08869999999999999,0.06570000000000001,0.056600000000000004,0.058600000000000006,0.06820000000000001,0.0036,0.0344,0.0538,0.0593,0.0339,0.0414
194606,-0.045,-0.0694,-0.0478,-0.0338,-0.0468,-0.061399999999999996,-0.0435,-0.027200000000000002,-0.069,-0.0694,-0.0292,-0.045899999999999996
194607,-0.016200000000000003,-0.0611,-0.0493,-0.0072,-0.0406,-0.053899999999999997,-0.0425,-0.0458,-0.0163,-0.039,-0.0497,-0.0575
194608,-0.07,-0.10210000000000001,-0.0746,-0.0735,-0.052199999999999996,-0.0928,-0.0488,-0.0451,-0.0745,-0.0493,-0.0687,-0.0907
194609,-0.1201,-0.1843,-0.1376,-0.11449999999999999,-0.1211,-0.1293,-0.1464,-0.1003,-0.1187,-0.07740000000000001,-0.1386,-0.1674
194610,0.0177,-0.0269,-0.0204,-0.009000000000000001,-0.021,-0.018500000000000003,-0.045899999999999996,0.0115,-0.0437,-0.023799999999999998,-0.0073,-0.0034999999999999996
194611,-0.0204,-0.006,0.009000000000000001,0.014499999999999999,0.006,-0.0213,-0.0253,0.0072,-0.0197,0.0117,-0.0024,-0.0061
194612,0.0401,0.0602,0.065,0.061900000000000004,0.0692,0.0767,0.029300000000000003,0.0611,0.03,0.0725,0.053,-0.0047
194701,0.0152,0.1,0.032,0.0128,0.014199999999999999,0.0571,0.039,0.0076,0.006999999999999999,-0.0273,0.038900000000000004,0.042699999999999995
194702,0.0008,-0.013999999999999999,-0.0036,0.0017000000000000001,-0.0199,-0.0225,-0.059500000000000004,-0.016200000000000003,0.0023,-0.0422,-0.0124,-0.001
194703,-0.0337,-0.0386,-0.0278,0.0149,-0.0246,-0.0313,-0.0538,-0.0315,-0.032,-0.0126,-0.0279,-0.048600000000000004
194704,-0.08650000000000001,-0.09630000000000001,-0.08410000000000001,-0.024300000000000002,-0.0664,-0.0833,-0.0608,-0.0526,-0.1012,-0.08460000000000001,-0.0681,-0.09720000000000001
194705,-0.031200000000000002,-0.0616,-0.046900000000000004,-0.0192,-0.027700000000000002,-0.0291,-0.0226,-0.0256,-0.0265,-0.053700000000000005,-0.0258,-0.0466
194706,0.061,0.0489,0.0477,0.0989,0.0695,0.0622,0.0849,0.0336,0.0901,0.030699999999999998,0.0617,0.0451
194707,0.053899999999999997,0.08449999999999999,0.0653,0.0712,0.0618,0.0743,0.018500000000000003,0.0379,0.0558,0.039700000000000006,0.0422,0.0727
194708,-0.0083,-0.0128,-0.0097,-0.0067,-0.017,-0.0234,-0.0235,-0.0028000000000000004,-0.0346,-0.0493,-0.0183,-0.037700000000000004
194709,0.0123,0.0169,0.018600000000000002,0.015,0.0028000000000000004,0.0215,-0.011000000000000001,-0.017,-0.0216,-0.039900000000000005,-0.0073,-0.0040999999999999995
194710,0.029700000000000004,0.0618,0.0403,0.0678,0.0348,0.0388,-0.016,0.011000000000000001,0.036000000000000004,0.036000000000000004,0.042,0.0016
194711,-0.027400000000000004,-0.037700000000000004,-0.024900000000000002,-0.004,-0.0359,-0.0184,-0.0861,-0.0779,-0.0346,-0.028900000000000002,-0.0188,-0.0275
194712,0.0013000000000000002,0.021400000000000002,0.022000000000000002,0.1242,0.0178,0.0117,-0.0029,0.0002,-0.0111,0.0089,0.0302,0.0536
194801,-0.0262,-0.041600000000000005,-0.023799999999999998,-0.041299999999999996,-0.038900000000000004,-0.0285,0.028999999999999998,0.0092,-0.0089,-0.0562,0.0025,0.0291
194802,-0.0655,-0.07740000000000001,-0.0608,-0.04650000000000001,-0.075,-0.0626,-0.0354,-0.0347,-0.0552,-0.0479,-0.0666,-0.0558
194803,0.060700000000000004,0.1061,0.11570000000000001,0.1226,0.0954,0.1225,0.0935,0.0714,0.06570000000000001,0.0654,0.099,0.1118
194804,0.0245,0.018000000000000002,0.0258,0.1379,0.0323,0.0252,0.038700000000000005,0.025099999999999997,0.0558,0.0152,0.0449,0.051500000000000004
194805,0.0742,0.1402,0.0849,0.0771,0.0949,0.1282,0.0651,0.0713,0.0926,0.0725,0.10439999999999999,0.0768
194806,-0.024700000000000003,-0.0177,-0.025,0.0239,-0.0096,-0.0027,0.0099,0.0227,-0.0206,-0.0102,0.0215,-0.0139
194807,-0.028399999999999998,-0.0668,-0.0527,-0.07780000000000001,-0.0731,-0.0649,-0.0876,-0.0302,-0.0633,-0.0464,-0.05280000000000001,-0.056799999999999996
194808,-0.0002,-0.005600000000000001,-0.0011,-0.0166,-0.0009,0.0014000000000000002,-0.0219,-0.0036,0.0027,-0.0191,-0.005600000000000001,0.0017000000000000001
194809,-0.042300000000000004,-0.0501,-0.0366,-0.0641,-0.053899999999999997,-0.04360000000000001,-0.0538,-0.0192,-0.0352,-0.0344,-0.0242,-0.06
194810,0.03,0.0724,0.0587,0.07730000000000001,0.055700000000000006,0.0552,0.0385,0.0495,0.037000000000000005,0.0513,0.06620000000000001,0.06
194811,-0.0864,-0.1428,-0.1127,-0.1336,-0.10460000000000001,-0.10400000000000001,-0.1032,-0.0975,-0.0837,-0.0733,-0.084,-0.1242
194812,-0.009300000000000001,-0.0126,0.013000000000000001,0.0582,0.010700000000000001,0.066,0.013700000000000002,0.030299999999999997,-0.0013000000000000002,0.0263,0.0383,0.0097
194901,0.0405,0.011399999999999999,0.0117,-0.039,0.0187,-0.0213,0.032799999999999996,0.0451,0.0325,0.048499999999999995,-0.0006,0.024300000000000002
194902,-0.0369,-0.0637,-0.0383,-0.0541,-0.05280000000000001,-0.0756,-0.0739,0.0045000000000000005,-0.0329,-0.0245,-0.0234,-0.048600000000000004
194903,0.053099999999999994,0.0734,0.06,0.06559999999999999,0.0559,0.049,0.059800000000000006,0.0546,0.0558,0.0622,0.0853,0.06230000000000001
194904,-0.0242,-0.0684,-0.0496,-0.015600000000000001,-0.0395,-0.0533,-0.08130000000000001,0.0075,-0.0092,0.0026000000000000003,-0.0025,-0.0199
194905,-0.0222,-0.06559999999999999,-0.057999999999999996,-0.059699999999999996,-0.0292,-0.062000000000000006,-0.034300000000000004,-0.0058,-0.0099,-0.027000000000000003,-0.0258,-0.0632
194906,0.0046,-0.0092,-0.0202,-0.004,0.0027,-0.0355,0.029900000000000003,-0.0096,0.0256,0.0105,-0.0102,-0.0191
194907,0.0593,0.09390000000000001,0.0643,0.061200000000000004,0.0855,0.0784,0.0421,0.052000000000000005,0.0386,0.054000000000000006,0.0584,0.0564
194908,0.0259,0.0212,0.021800000000000003,0.06269999999999999,0.022000000000000002,0.017,0.0101,0.0437,0.0234,0.008,0.036000000000000004,0.0161
194909,0.0308,0.0608,0.0408,0.0435,0.0405,0.0513,0.16260000000000002,0.0452,0.0438,0.0349,0.05280000000000001,0.043899999999999995
194910,0.0339,0.0696,0.045599999999999995,0.037200000000000004,0.0335,0.0466,0.0626,0.0089,0.0154,0.0345,0.0402,0.0479
194911,0.009300000000000001,0.028999999999999998,0.013000000000000001,-0.0125,0.0058,0.009000000000000001,-0.0106,0.037200000000000004,0.0029,0.0258,0.0219,-0.0069
194912,0.06820000000000001,0.0945,0.0714,0.015700000000000002,0.0815,0.09630000000000001,0.1419,0.0406,0.0589,0.0817,0.053,0.09210000000000002
195001,0.046,0.047599999999999996,0.0353,0.0176,0.0070999999999999995,0.1018,0.0215,0.0398,0.0294,0.0216,0.0167,0.057800000000000004
195002,-0.0069,0.029500000000000002,0.027200000000000002,-0.0084,0.0174,0.04070000000000001,0.0042,0.03,0.009300000000000001,0.0393,0.0217,0.0125
195003,-0.005600000000000001,0.0168,-0.013000000000000001,0.0342,-0.0076,0.0357,0.08259999999999999,0.0095,-0.016,-0.0294,-0.0017000000000000001,-0.0075
195004,0.0182,0.1033,0.061500000000000006,0.0409,0.0641,0.0909,0.17120000000000002,0.0021,0.0276,0.0562,0.009300000000000001,0.0471
195005,0.0325,0.0376,0.0426,0.0917,0.04650000000000001,-0.0032,-0.026600000000000002,0.0125,0.0252,0.014499999999999999,0.0291,0.0146
195006,-0.0677,-0.0978,-0.0743,-0.068,-0.0909,-0.0983,-0.10460000000000001,-0.0772,-0.0493,-0.0641,-0.0738,-0.08460000000000001
195007,0.0637,0.0166,0.0782,0.1073,0.0048,-0.0051,-0.0256,-0.0475,0.019,-0.0319,-0.0144,0.11410000000000001
195008,0.04190000000000001,0.07730000000000001,0.0546,0.057300000000000004,0.0714,0.06910000000000001,0.1011,0.0415,0.0442,0.0406,0.042,0.0355
195009,0.0452,0.0621,0.0572,0.024100000000000003,0.061500000000000006,0.0738,0.0415,0.0424,0.0671,0.058600000000000006,0.0641,0.0592
195010,-0.0018,-0.0222,0.0032,0.0004,0.003,-0.0368,-0.0227,-0.0101,-0.012700000000000001,0.0055000000000000005,0.0091,-0.005
195011,0.0092,-0.006500000000000001,0.0526,0.055,0.068,0.015500000000000002,-0.0209,-0.009000000000000001,0.008,0.0329,0.0365,0.059500000000000004
195012,0.0684,0.0998,0.09140000000000001,0.1037,0.065,0.0555,0.012700000000000001,0.0398,0.0475,0.0638,0.0588,0.1605
195101,0.0678,0.0926,0.08650000000000001,0.063,0.07540000000000001,0.09910000000000001,0.044800000000000006,0.0618,0.07690000000000001,0.0405,0.0375,0.0746
195102,0.013200000000000002,0.0148,0.0063,0.0004,0.0206,0.0279,0.0417,0.027000000000000003,0.0171,0.0216,0.0294,-0.001
195103,-0.039700000000000006,-0.0304,-0.0391,-0.0329,-0.0329,-0.0332,-0.018000000000000002,-0.006600000000000001,-0.0384,-0.0005,-0.011000000000000001,-0.0443
195104,0.021,0.0401,0.0663,0.0861,0.0553,0.0483,0.0327,0.0095,-0.0001,0.0891,0.032400000000000005,0.0248
195105,-0.013200000000000002,-0.0382,-0.0316,-0.0367,-0.0095,-0.026099999999999998,-0.05740000000000001,0.0074,-0.0194,-0.0023,-0.0192,-0.0451
195106,-0.046,-0.07690000000000001,-0.0609,-0.0126,-0.026400000000000003,-0.039900000000000005,-0.0632,-0.0089,-0.0332,-0.0147,-0.0043,-0.0667
195107,0.0262,0.043,0.08560000000000001,0.0942,0.09820000000000001,0.0495,0.078,0.050300000000000004,0.0269,0.10800000000000001,0.057800000000000004,0.0721
195108,0.031400000000000004,0.0651,0.061900000000000004,0.0546,0.0315,0.0649,0.0609,0.028900000000000002,0.0421,-0.0063,0.0509,0.0424
195109,0.004,0.024100000000000003,0.028300000000000002,0.0227,0.0206,0.0275,0.0001,0.011200000000000002,0.022799999999999997,0.0002,0.0171,0.0466
195110,-0.0219,-0.0288,-0.0227,-0.0086,-0.042699999999999995,-0.0352,-0.0608,0.0097,-0.035,-0.0358,-0.010700000000000001,-0.0374
195111,-0.006999999999999999,0.015600000000000001,0.0023,-0.0023,-0.0016,0.0246,0.0626,0.0198,0.0101,-0.013200000000000002,0.031400000000000004,0.0175
195112,0.0054,0.0171,0.0173,0.0171,0.0447,0.0265,0.013500000000000002,0.028999999999999998,-0.006,0.032,0.0367,0.0024
195201,0.004,0.003,0.0177,0.0678,0.0058,0.006999999999999999,0.031400000000000004,0.0322,0.0048,0.0252,0.028999999999999998,0.0183
195202,-0.015500000000000002,-0.0163,-0.0294,-0.0222,-0.0382,-0.0211,-0.0097,-0.0023,-0.018500000000000003,-0.0356,-0.0040999999999999995,-0.018600000000000002
195203,0.0172,0.0351,0.0276,0.0611,0.0209,0.0393,0.0001,0.017,0.0158,0.0021,0.0329,0.045599999999999995
195204,-0.0357,-0.0442,-0.056900000000000006,-0.0759,-0.0791,-0.0285,-0.044000000000000004,-0.0172,-0.025400000000000002,-0.0483,-0.031200000000000002,-0.04190000000000001
195205,0.0193,0.025099999999999997,0.0225,0.0319,0.024900000000000002,0.0122,0.0044,0.0323,0.0265,0.0105,0.0332,0.027999999999999997
195206,0.0189,0.0209,0.0366,0.04360000000000001,0.024100000000000003,0.0431,0.023,0.0165,0.030600000000000002,0.0096,0.0226,0.046
195207,0.001,0.0111,0.0217,-0.0098,-0.003,0.0188,0.0268,0.0187,0.0125,-0.0223,0.0234,0.002
195208,0.0086,0.0125,-0.006600000000000001,-0.0229,-0.0077,0.005699999999999999,0.0095,0.022000000000000002,-0.0024,-0.0001,-0.0006,-0.0013000000000000002
195209,-0.0234,-0.0008,-0.0209,-0.04070000000000001,-0.0335,0.0184,0.024100000000000003,0.006600000000000001,-0.010700000000000001,-0.022799999999999997,0.0022,-0.016
195210,-0.0188,-0.006,-0.0148,0.0002,-0.0178,-0.0026000000000000003,0.0034000000000000002,-0.0022,-0.0099,-0.013999999999999999,-0.0239,-0.0079
195211,0.0493,0.0581,0.0672,0.0242,0.061500000000000006,0.06820000000000001,0.0547,0.050199999999999995,0.0365,0.0541,0.0667,0.0602
195212,0.022000000000000002,0.018000000000000002,0.019,0.04820000000000001,0.0195,0.0292,0.0074,0.0187,0.0073,-0.0024,0.0521,0.0315
195301,0.028300000000000002,0.044800000000000006,0.032799999999999996,-0.014199999999999999,0.0098,0.0183,0.0513,0.010700000000000001,0.0217,-0.023799999999999998,0.0019,0.039700000000000006
195302,0.0269,0.0166,0.013600000000000001,0.0037,-0.0063,0.0061,0.044000000000000004,0.0108,0.0079,0.020800000000000003,0.0083,0.005600000000000001
195303,-0.0099,-0.0269,-0.0223,0.0258,0.0008,-0.027200000000000002,-0.0115,0.0055000000000000005,0.0002,-0.0002,0.0008,-0.0196
195304,-0.0084,-0.0332,-0.0246,-0.0362,-0.031400000000000004,-0.025099999999999997,0.0487,-0.0315,-0.016,-0.024700000000000003,-0.038,-0.025099999999999997
195305,0.0073,-0.0061,0.0077,0.0143,-0.006999999999999999,-0.0024,0.0108,-0.0033000000000000004,0.0088,0.0061,-0.0012,0.019
195306,-0.0304,-0.05280000000000001,-0.0358,-0.0148,-0.030600000000000002,-0.033100000000000004,0.0118,-0.0263,-0.0304,-0.0313,-0.0313,-0.0304
195307,0.0178,0.0038,0.013300000000000001,0.0179,0.026600000000000002,0.0171,0.028999999999999998,0.0318,0.0189,0.0258,0.006999999999999999,0.0189
195308,-0.0424,-0.0646,-0.060700000000000004,-0.0764,-0.051500000000000004,-0.06570000000000001,-0.023799999999999998,-0.0021,-0.0276,-0.0187,-0.0273,-0.08449999999999999
195309,-0.0154,-0.026600000000000002,-0.0076,-0.0325,-0.0038,0.0234,0.0327,0.0125,-0.0131,-0.0038,-0.0102,-0.0286
195310,0.013700000000000002,0.0651,0.0536,0.042300000000000004,0.0334,0.0366,0.026600000000000002,0.046900000000000004,0.008100000000000001,0.0271,0.0426,0.0305
195311,0.0054,0.0194,0.0282,0.0213,0.026600000000000002,0.0085,0.0329,0.0292,0.0063,0.0635,0.0317,0.0262
195312,-0.0182,-0.0311,-0.013700000000000002,-0.0159,-0.011200000000000002,-0.0067,-0.023,0.0084,-0.0206,0.0003,0.0048,-0.0311
195401,0.0658,0.0679,0.08070000000000001,0.10130000000000002,0.0739,0.0726,0.0219,0.0351,0.06730000000000001,0.0592,0.0604,0.0809
195402,0.006999999999999999,0.0026000000000000003,0.0182,0.0198,0.0011,0.0188,0.04190000000000001,0.0213,0.0016,0.013500000000000002,0.0471,0.008199999999999999
195403,0.0111,0.0134,0.0479,0.028399999999999998,0.022000000000000002,0.04190000000000001,0.0138,0.0279,0.0131,0.0015,0.0394,0.025099999999999997
195404,-0.0097,-0.008,0.0269,0.0333,0.0406,0.0365,0.027200000000000002,0.0116,0.0003,0.021800000000000003,0.030699999999999998,0.0199
195405,0.0475,0.0451,0.048,0.04,0.0441,0.024900000000000002,0.0464,0.0263,0.024900000000000002,0.0233,0.0257,0.063
195406,0.0131,0.0085,0.016200000000000003,-0.027999999999999997,0.0168,0.0392,0.011200000000000002,0.013500000000000002,0.0163,-0.0032,0.0187,0.0115
195407,0.077,0.057300000000000004,0.0784,0.027400000000000004,0.0683,0.0797,0.08750000000000001,0.058600000000000006,0.08789999999999999,0.0708,0.06849999999999999,0.0771
195408,-0.013700000000000002,-0.013600000000000001,-0.0169,0.0061,0.0004,-0.0327,0.0040999999999999995,-0.013600000000000001,0.0032,-0.0175,0.0049,0.0007000000000000001
195409,0.031000000000000003,0.050199999999999995,0.0484,0.0689,0.050800000000000005,0.061,0.0541,0.019,0.042699999999999995,0.0542,0.0298,0.0477
195410,-0.0063,-0.011000000000000001,0.0026000000000000003,-0.0149,-0.0275,-0.0012,0.0234,-0.0352,-0.0234,0.0028000000000000004,-0.0072,0.0102
195411,0.0643,0.0643,0.111,0.09330000000000001,0.1128,0.1216,0.09369999999999999,0.050199999999999995,0.0665,0.1207,0.11460000000000001,0.1057
195412,0.07,0.09,0.10189999999999999,0.095,0.0631,0.0788,0.13140000000000002,0.0386,0.0705,0.0802,0.0867,0.13820000000000002
